id,send_date,resp_date,days_to_resp,t_mohammad,t_good,treatments,resp_true,reject1,unclear1,accept1,school_type,bigcity,region,above_median_student,above_median_grades,above_median_non_danes
274,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Nordjylland,0,NA,0
275,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,NA,1
276,2017-03-05,2017-03-05,0,0,0,3,1,1,0,0,0,0,Region Sjælland,NA,NA,NA
277,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
278,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,0
279,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,1,1
280,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,1,0,Region Sjælland,1,0,1
281,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Syddanmark,1,0,1
282,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Syddanmark,0,0,0
283,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,0,1
284,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Midtjylland,1,0,1
285,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Syddanmark,1,0,1
286,2017-03-05,2017-03-13,8,0,1,2,1,0,0,1,0,0,Region Sjælland,0,1,0
287,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,0,Region Syddanmark,0,1,0
288,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Syddanmark,0,0,0
289,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Syddanmark,1,0,1
290,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Nordjylland,1,0,1
291,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,NA,1
292,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Sjælland,0,0,0
293,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
294,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,1,NA,0
295,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,1,Region Syddanmark,1,0,1
296,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Sjælland,1,0,0
297,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Nordjylland,0,NA,0
298,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,1,Region Hovedstaden,0,0,0
299,2017-03-05,2017-03-06,1,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,0,0
300,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
301,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Midtjylland,1,0,1
302,2017-03-05,2017-03-07,2,1,0,1,1,0,0,1,1,0,Region Sjælland,0,NA,0
303,2017-03-05,2017-03-13,8,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,NA,0
304,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,1,Region Hovedstaden,1,1,1
305,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,0,1,0
306,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,1,Region Hovedstaden,0,1,0
307,2017-03-05,2017-03-10,5,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,0,1
308,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,1,0
309,2017-03-05,2017-03-07,2,1,1,0,1,0,0,1,1,0,Region Sjælland,0,0,1
310,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,1,0
311,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,1,0,Region Midtjylland,0,NA,1
312,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,1,1,0
313,2017-03-05,2017-03-05,0,1,1,0,1,1,0,0,1,0,Region Midtjylland,1,1,0
314,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Nordjylland,1,1,1
315,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,1,1,Region Hovedstaden,0,0,1
316,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,1,0,1
317,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,NA,0
318,2017-03-05,2017-03-06,1,0,0,3,0,1,0,0,1,0,Region Midtjylland,1,1,1
319,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,1,1,0
320,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,0,0
321,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,1,0
322,2017-03-05,2017-03-05,0,0,0,3,0,1,0,0,1,0,Region Syddanmark,0,NA,0
323,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,0,0,0
324,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,NA,0
325,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,0,NA,1
326,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
327,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Syddanmark,0,0,1
328,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,0,Region Midtjylland,0,1,0
329,2017-03-05,2017-03-08,3,1,0,1,1,0,0,1,1,0,Region Midtjylland,1,1,0
330,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
331,2017-03-05,2017-03-21,16,0,1,2,1,0,1,0,1,0,Region Midtjylland,0,0,1
332,2017-03-05,2017-03-07,2,0,1,2,1,1,0,0,1,0,Region Sjælland,1,0,1
333,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,1,0,0
334,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,1
335,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Syddanmark,1,0,1
336,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,0,0,Region Sjælland,0,0,0
337,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,1,0
338,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,1,0,1
339,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,1
340,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,1,0
341,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,1,0,1
342,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,1,1,1
343,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,1,Region Hovedstaden,0,1,1
344,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,1,Region Nordjylland,1,1,1
345,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Sjælland,1,1,0
346,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,0
347,2017-03-05,2017-03-06,1,1,0,1,0,1,0,0,1,0,Region Sjælland,1,0,1
348,2017-03-05,2017-03-12,7,0,0,3,1,0,0,1,1,1,Region Syddanmark,1,1,1
349,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,1,0,Region Sjælland,1,0,1
350,2017-03-05,2017-03-05,0,0,0,3,1,0,0,1,1,0,Region Sjælland,NA,NA,NA
351,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,1,0,0
352,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,0,1
353,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,0,Region Midtjylland,1,1,0
354,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,1
355,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Sjælland,0,1,0
356,2017-03-05,2017-03-05,0,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,NA,0
357,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,0
358,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Midtjylland,1,1,0
359,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,0,NA,0
360,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,0,1
361,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,0,NA,0
362,2017-03-05,2017-03-08,3,1,1,0,1,0,1,0,1,0,Region Nordjylland,0,NA,0
363,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Nordjylland,0,NA,1
364,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Sjælland,1,1,0
365,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,1
366,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Syddanmark,0,1,0
367,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Nordjylland,1,0,0
368,2017-03-05,2017-03-07,2,0,0,3,1,0,0,1,1,1,Region Hovedstaden,1,0,1
369,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Nordjylland,0,NA,0
370,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Sjælland,0,1,0
371,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Hovedstaden,0,NA,0
372,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,0,NA,1
373,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Midtjylland,0,NA,0
374,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,1,Region Hovedstaden,1,0,1
375,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,1,Region Hovedstaden,1,1,1
376,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Nordjylland,0,0,0
377,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,1,Region Hovedstaden,1,0,1
378,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,1,1,1
379,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,0,1
380,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,1,0,0
381,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Nordjylland,1,1,0
382,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,0,0,Region Midtjylland,0,NA,0
383,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Syddanmark,1,1,1
384,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,0,0
385,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Hovedstaden,1,0,1
386,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,0,Region Syddanmark,0,NA,1
387,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,1,Region Hovedstaden,0,1,1
388,2017-03-05,2017-03-09,4,1,0,1,1,0,1,0,1,1,Region Midtjylland,1,0,1
389,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,0,0,Region Syddanmark,0,NA,0
390,2017-03-05,2017-03-05,0,0,1,2,1,0,1,0,1,0,Region Syddanmark,1,1,1
391,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,1,1,1
392,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,1,1
393,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Sjælland,0,0,0
394,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,0,1
395,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
396,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,1,1,1
397,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
398,2017-03-05,2017-03-05,0,0,0,3,1,0,0,1,0,0,Region Nordjylland,NA,NA,NA
399,2017-03-05,2017-03-05,0,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,NA,1
400,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Syddanmark,1,1,1
401,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Nordjylland,0,0,0
402,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,1,0,1
403,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
404,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Sjælland,1,0,1
405,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,0,Region Syddanmark,0,0,1
406,2017-03-05,2017-03-05,0,1,1,0,0,1,0,0,0,0,Region Midtjylland,0,NA,1
407,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,1,1,0
408,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,0,1
409,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,1,Region Hovedstaden,1,1,1
410,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,0,0,Region Nordjylland,NA,NA,NA
411,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Sjælland,0,1,0
412,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,0,Region Midtjylland,1,1,1
413,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,1,Region Midtjylland,0,0,1
414,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,0,0,1
415,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Hovedstaden,1,0,1
416,2017-03-05,2017-03-06,1,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,0,0
417,2017-03-05,2017-03-05,0,1,0,1,1,0,0,1,0,1,Region Hovedstaden,0,0,1
418,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,0,Region Midtjylland,0,NA,0
419,2017-03-05,2017-03-05,0,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,1
420,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,0,0,Region Sjælland,0,NA,0
421,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Midtjylland,0,NA,0
422,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Sjælland,1,1,0
423,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,0,1,Region Nordjylland,0,1,1
424,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,1,Region Hovedstaden,0,1,1
425,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Syddanmark,1,1,0
426,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Hovedstaden,0,1,0
427,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,1,Region Midtjylland,1,1,1
428,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,0,0,0
429,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,0
430,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
431,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,0,0,Region Syddanmark,0,NA,0
432,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Syddanmark,1,0,0
433,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Syddanmark,1,0,1
434,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,0,Region Syddanmark,1,1,1
435,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Midtjylland,1,1,0
436,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,1
437,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,1,Region Hovedstaden,1,0,1
438,2017-03-05,2017-03-06,1,1,1,0,1,0,0,1,1,1,Region Hovedstaden,1,0,1
439,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Sjælland,1,1,1
440,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Sjælland,1,1,1
441,2017-03-05,2017-03-07,2,1,1,0,1,0,1,0,0,0,Region Syddanmark,0,0,1
442,2017-03-05,2017-03-05,0,1,0,1,0,1,0,0,0,1,Region Hovedstaden,0,1,0
443,2017-03-05,NA,NA,0,0,3,0,1,0,0,0,1,Region Hovedstaden,0,1,1
444,2017-03-05,2017-03-05,0,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,NA,0
445,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,0,Region Midtjylland,0,NA,1
446,2017-03-05,2017-03-07,2,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,1,0
447,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,1,Region Hovedstaden,1,1,1
448,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Hovedstaden,0,NA,1
449,2017-03-05,2017-03-08,3,1,0,1,1,0,1,0,1,1,Region Hovedstaden,0,0,0
450,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Syddanmark,0,NA,1
451,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,1,Region Syddanmark,0,NA,1
452,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,1,0
453,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Nordjylland,1,0,1
454,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Midtjylland,0,1,1
455,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,0,1,Region Hovedstaden,0,NA,1
456,2017-03-05,2017-03-13,8,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,0
457,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,0,Region Syddanmark,0,NA,0
458,2017-03-05,2017-03-07,2,0,0,3,1,0,1,0,1,1,Region Midtjylland,1,1,1
459,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,1,0,Region Syddanmark,1,0,1
460,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,0,0,Region Sjælland,0,NA,0
461,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,0,1
462,2017-03-05,2017-03-05,0,0,1,2,1,1,0,0,0,0,Region Midtjylland,0,NA,0
463,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,0,NA,0
464,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,NA,1
465,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,1,Region Nordjylland,0,0,1
466,2017-03-05,2017-03-05,0,0,0,3,1,0,1,0,1,1,Region Midtjylland,1,1,1
467,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,1,1,1
468,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,1,0,0
469,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,1,1,Region Hovedstaden,1,1,1
470,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,1,Region Hovedstaden,1,1,0
471,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,0,1
472,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,1,Region Hovedstaden,0,0,1
473,2017-03-05,2017-03-06,1,0,0,3,0,1,0,0,0,0,Region Midtjylland,0,1,0
474,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,0,1,Region Midtjylland,0,0,1
475,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
476,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,0,Region Sjælland,0,NA,0
477,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,1,0,Region Syddanmark,0,NA,1
478,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,0,1
479,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,1,Region Syddanmark,1,1,1
480,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,NA,0
481,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,0,NA,0
482,2017-03-05,2017-03-09,4,0,0,3,0,1,0,0,1,0,Region Syddanmark,0,NA,0
483,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Hovedstaden,1,1,1
484,2017-03-05,2017-03-06,1,0,0,3,1,1,0,0,1,0,Region Sjælland,1,1,0
485,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,NA,0
486,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,0
487,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Midtjylland,0,NA,0
488,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,0
489,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,0,0,Region Midtjylland,0,1,0
490,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,0,NA,1
491,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Midtjylland,1,1,0
492,2017-03-05,2017-03-06,1,1,0,1,1,0,0,1,0,1,Region Midtjylland,1,1,1
493,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,0,0
494,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,0,1
495,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,1,1,Region Hovedstaden,1,1,1
496,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,1,0,Region Midtjylland,1,1,0
497,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,1,Region Hovedstaden,1,0,1
498,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,1,0
499,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Midtjylland,0,NA,1
500,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Sjælland,1,0,0
501,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,NA,0
502,2017-03-05,2017-03-07,2,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
503,2017-03-05,2017-03-14,9,0,0,3,1,0,1,0,1,0,Region Sjælland,0,NA,0
504,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,0,0,Region Sjælland,1,1,0
505,2017-03-05,2017-03-10,5,1,1,0,1,1,0,0,0,1,Region Syddanmark,0,1,0
506,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Syddanmark,1,0,1
507,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,1,0
508,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,0,Region Midtjylland,1,1,0
509,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,1,1
510,2017-03-05,2017-03-06,1,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,1
511,2017-03-05,NA,NA,0,0,3,0,1,0,0,1,0,Region Midtjylland,0,NA,0
512,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Sjælland,1,0,1
513,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,1,0,0
514,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,1,Region Syddanmark,1,1,0
515,2017-03-05,2017-03-06,1,1,0,1,1,1,0,0,0,0,Region Sjælland,0,0,1
516,2017-03-05,2017-03-07,2,1,1,0,1,1,0,0,0,1,Region Hovedstaden,1,1,1
517,2017-03-05,2017-03-09,4,1,1,0,1,1,0,0,1,1,Region Hovedstaden,1,1,0
518,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,1,Region Syddanmark,0,NA,1
519,2017-03-05,2017-03-15,10,0,0,3,1,0,0,1,0,0,Region Midtjylland,0,0,1
520,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Midtjylland,0,0,1
521,2017-03-05,2017-03-09,4,1,1,0,1,1,0,0,0,0,Region Syddanmark,0,NA,0
522,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,1,0
523,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,1,Region Hovedstaden,1,0,1
524,2017-03-05,2017-03-07,2,0,1,2,1,0,1,0,1,1,Region Syddanmark,1,1,1
525,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,0,Region Syddanmark,0,1,1
526,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Sjælland,1,0,0
527,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Nordjylland,1,0,0
528,2017-03-05,NA,NA,0,1,2,0,1,0,0,1,0,Region Midtjylland,0,NA,0
529,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,1
530,2017-03-05,NA,NA,1,0,1,0,1,0,0,0,0,Region Nordjylland,0,NA,0
531,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Syddanmark,1,0,0
532,2017-03-05,2017-03-08,3,0,0,3,1,0,1,0,1,1,Region Hovedstaden,1,1,1
533,2017-03-05,NA,NA,1,0,1,0,1,0,0,1,1,Region Hovedstaden,1,0,0
534,2017-03-05,2017-03-06,1,0,1,2,1,0,0,1,1,0,Region Sjælland,0,NA,1
535,2017-03-05,2017-03-06,1,1,1,0,0,1,0,0,1,0,Region Midtjylland,0,NA,1
536,2017-03-05,2017-03-06,1,1,0,1,1,0,1,0,1,1,Region Hovedstaden,1,0,1
537,2017-03-05,2017-03-06,1,0,0,3,1,0,0,1,1,0,Region Syddanmark,1,0,1
538,2017-03-05,2017-03-06,1,0,1,2,1,1,0,0,1,1,Region Hovedstaden,1,0,1
539,2017-03-05,2017-03-06,1,0,1,2,1,0,1,0,0,0,Region Syddanmark,0,0,1
540,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Syddanmark,0,1,1
541,2017-03-05,2017-03-07,2,0,1,2,1,0,0,1,0,0,Region Syddanmark,0,NA,0
542,2017-03-05,2017-03-06,1,0,0,3,1,0,1,0,1,0,Region Midtjylland,0,NA,0
543,2017-03-05,NA,NA,1,1,0,0,1,0,0,1,0,Region Midtjylland,1,1,0
544,2017-03-05,2017-03-06,1,1,1,0,1,0,1,0,1,0,Region Midtjylland,1,0,1
545,2017-03-05,2017-03-05,0,0,1,2,1,0,0,1,1,0,Region Syddanmark,0,NA,1
546,2017-03-05,2017-03-07,2,1,0,1,1,0,0,1,1,1,Region Nordjylland,0,0,1
